city,code,code1,code2,name,field,date,date1,amount,layer,year,road
서울특별시 동대문구 장안동,400-3,400,3,(해오름),83.18,202011,9,"52,500",6,2006,천호대로77다길 11-6
서울특별시 동대문구 장안동,415-14,415,14,가우디캐슬,28.66,202011,3,"23,400",11,2016,한천로2길 62
서울특별시 동대문구 장안동,374-9,374,9,가우디트윈캐슬1,48.31,202011,18,"34,500",11,2016,한천로24길 74-7
서울특별시 동대문구 장안동,574,574,0,금강아미움,82.05,202011,16,"57,500",5,2007,답십리로66길 20
서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,64.85,202011,2,"84,000",15,2007,장안벚꽃로 167
서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,81.05,202011,9,"92,500",23,2007,장안벚꽃로 167
서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,81.05,202011,9,"90,800",1,2007,장안벚꽃로 167
서울특별시 동대문구 장안동,329-3,329,3,래미안장안2차,81.05,202011,12,"94,000",11,2007,장안벚꽃로 167
서울특별시 동대문구 장안동,365-4,365,4,서희스타힐스,47.28,202011,10,"33,000",14,2013,장한로20길 7
서울특별시 동대문구 장안동,563,563,0,신부파스카(563),84.99,202011,9,"68,000",3,2005,장한로12길 35
서울특별시 동대문구 장안동,564,564,0,신일해피트리1차(564),65.58,202011,2,"59,000",7,2005,천호대로77길 79
서울특별시 동대문구 장안동,371-1,371,1,장안삼성쉐르빌,98.5,202011,19,"61,500",9,2002,장한로 119
서울특별시 동대문구 장안동,418-4,418,4,장안예원(418-4),80.32,202011,30,"40,000",1,2002,한천로6길 76
서울특별시 동대문구 장안동,580,580,0,장안위더스빌,107.97,202011,18,"75,200",13,2011,한천로 42
서울특별시 동대문구 장안동,466-5,466,5,장안푸르미에,12.9463,202011,11,"12,100",4,2013,천호대로97길 9
서울특별시 동대문구 장안동,336,336,0,장안현대홈타운(336),84.87,202011,9,"92,000",22,2003,장안벚꽃로 107
서울특별시 동대문구 장안동,336,336,0,장안현대홈타운(336),58.42,202011,23,"82,000",25,2003,장안벚꽃로 107
서울특별시 동대문구 장안동,329-2,329,2,장안힐스테이트,114.958,202011,18,"127,000",8,2007,장안벚꽃로1길 7
서울특별시 동대문구 장안동,329-2,329,2,장안힐스테이트,84.854,202011,23,"95,000",3,2007,장안벚꽃로1길 7
서울특별시 동대문구 장안동,555-1,555,1,한신(555-1),84.4,202011,7,"67,000",3,1996,사가정로 245-3
서울특별시 동대문구 장안동,569,569,0,현대홈타운2차,84.97,202011,14,"74,800",4,2005,장한로26다길 84
서울특별시 동대문구 장안동,584,584,0,형인휴아름101동,77.31,202011,16,"49,750",2,2013,장한로26나길 42
서울특별시 동대문구 전농동,695,695,0,동대문 롯데캐슬 노블레스,59.98,202011,1,"119,800",21,2018,답십리로23길 30
서울특별시 동대문구 전농동,695,695,0,동대문 롯데캐슬 노블레스,84.98,202011,3,"130,000",1,2018,답십리로23길 30
서울특별시 동대문구 전농동,695,695,0,동대문 롯데캐슬 노블레스,59.98,202011,9,"118,000",12,2018,답십리로23길 30
서울특별시 동대문구 전농동,690,690,0,래미안 크레시티,121.95,202011,4,"156,000",3,2014,사가정로 65
서울특별시 동대문구 전농동,690,690,0,래미안 크레시티,59.99,202011,5,"110,000",4,2014,사가정로 65
서울특별시 동대문구 전농동,690,690,0,래미안 크레시티,84.96,202011,6,"141,000",19,2014,사가정로 65
서울특별시 동대문구 전농동,690,690,0,래미안 크레시티,59.99,202011,14,"116,500",19,2014,사가정로 65
서울특별시 동대문구 전농동,690,690,0,래미안 크레시티,59.99,202011,14,"121,000",12,2014,사가정로 65
서울특별시 동대문구 전농동,688,688,0,래미안아름숲,84.91,202011,12,"101,500",8,2012,전농로16길 51
서울특별시 동대문구 전농동,10,10,0,전농SK,114.3,202011,20,"98,500",12,2000,사가정로 148
서울특별시 동대문구 전농동,10,10,0,전농SK,84.95,202011,20,"97,000",19,2000,사가정로 148
서울특별시 동대문구 전농동,687,687,0,전농동신성미소지움,112.874,202011,18,"117,000",12,2005,서울시립대로 75
서울특별시 동대문구 전농동,Apr-32,32,4,전농동하우스토리,115.146,202011,4,"89,500",18,2007,사가정로 122
서울특별시 동대문구 전농동,6,6,0,전농우성,44.24,202011,6,"47,000",9,1992,사가정로 190
서울특별시 동대문구 전농동,6,6,0,전농우성,59.78,202011,14,"54,700",7,1992,사가정로 190
서울특별시 동대문구 제기동,1212,1212,0,한신,114.885,202011,4,"95,000",15,2004,고산자로 534
서울특별시 동대문구 청량리동,60,60,0,한신,59.97,202011,4,"70,000",2,1997,제기로 131
서울특별시 동대문구 청량리동,60,60,0,한신,59.97,202011,7,"72,700",9,1997,제기로 131
서울특별시 동대문구 청량리동,60,60,0,한신,59.97,202011,9,"69,500",5,1997,제기로 131
서울특별시 동대문구 청량리동,212,212,0,홍릉동부,84.91,202011,26,"89,000",5,2001,홍릉로10길 48
서울특별시 동대문구 회기동,Mar-67,67,3,민족통일MJ캠퍼스경희대,23.25,202011,10,"26,200",8,2017,이문로 3
서울특별시 동대문구 휘경동,366,366,0,동일스위트리버,84.973,202011,2,"79,700",2,2007,한천로 300
서울특별시 동대문구 휘경동,May-49,49,5,서울가든,85.92,202011,12,"52,400",10,1985,겸재로 24
서울특별시 동대문구 휘경동,57,57,0,주공1,114.73,202011,2,"83,000",5,2001,한천로 248
서울특별시 동대문구 휘경동,57,57,0,주공1,114.62,202011,2,"87,000",14,2001,한천로 248
서울특별시 동대문구 휘경동,57,57,0,주공1,84.84,202011,4,"79,500",11,2001,한천로 248
서울특별시 동대문구 휘경동,57,57,0,주공1,84.84,202011,10,"78,500",3,2001,한천로 248
서울특별시 동대문구 휘경동,106,106,0,휘경미소지움,59.84,202011,3,"53,000",2,1999,망우로 105
서울특별시 동대문구 휘경동,52,52,0,휘경베스트빌현대,59.92,202011,6,"53,500",21,2000,장안벚꽃로5길 19
서울특별시 동작구 노량진동,227-5,227,5,노량진맨션,93.12,202011,5,"114,000",4,1974,장승배기로18길 27
서울특별시 동작구 노량진동,Jan-57,57,1,메가스터디타워,16.01,202011,12,"18,000",8,2015,노량진로 140
서울특별시 동작구 노량진동,325,325,0,신동아리버파크,114.75,202011,3,"120,000",14,2001,만양로 19
서울특별시 동작구 노량진동,325,325,0,신동아리버파크,84.88,202011,5,"104,700",18,2001,만양로 19
서울특별시 동작구 노량진동,325,325,0,신동아리버파크,59.67,202011,7,"85,000",17,2001,만양로 19
서울특별시 동작구 노량진동,325,325,0,신동아리버파크,59.67,202011,7,"79,500",1,2001,만양로 19
서울특별시 동작구 노량진동,325,325,0,신동아리버파크,59.67,202011,17,"83,000",5,2001,만양로 19
서울특별시 동작구 노량진동,323,323,0,우성,84.96,202011,2,"89,900",8,1997,만양로8길 50
서울특별시 동작구 대방동,512,512,0,경남아너스빌,84.778,202011,11,"112,000",6,2006,여의대방로54길 6
서울특별시 동작구 대방동,501,501,0,대림아파트,59.84,202011,2,"94,500",11,1993,여의대방로44길 10
서울특별시 동작구 대방동,501,501,0,대림아파트,84.92,202011,2,"132,500",8,1993,여의대방로44길 10
서울특별시 동작구 대방동,501,501,0,대림아파트,59.84,202011,12,"88,500",3,1993,여의대방로44길 10
서울특별시 동작구 대방동,501,501,0,대림아파트,59.84,202011,13,"94,700",5,1993,여의대방로44길 10
서울특별시 동작구 대방동,501,501,0,대림아파트,84.92,202011,14,"131,000",4,1993,여의대방로44길 10
서울특별시 동작구 대방동,501,501,0,대림아파트,59.84,202011,26,"93,000",19,1993,여의대방로44길 10
서울특별시 동작구 대방동,501,501,0,대림아파트,84.92,202011,29,"138,000",13,1993,여의대방로44길 10
서울특별시 동작구 대방동,508,508,0,대방1차e-편한세상,84.32,202011,9,"110,000",1,2003,알마타길 37
서울특별시 동작구 대방동,507,507,0,대방2차e-편한세상,131.637,202011,3,"134,000",7,2003,알마타길 53
서울특별시 동작구 대방동,502,502,0,대방동현대,84.96,202011,3,"94,000",9,1994,등용로 127
서울특별시 동작구 대방동,502,502,0,대방동현대,84.96,202011,5,"91,600",5,1994,등용로 127
서울특별시 동작구 대방동,509,509,0,보라매코오롱하늘채,84.67,202011,2,"88,300",13,2005,여의대방로24다길 40
서울특별시 동작구 대방동,500,500,0,성원,84.32,202011,21,"115,000",20,1994,여의대방로44길 9
서울특별시 동작구 대방동,41,41,0,신한토탈,84.64,202011,5,"73,000",11,1997,등용로14길 34
서울특별시 동작구 대방동,503,503,0,주공2,58.65,202011,3,"84,500",5,1995,여의대방로44길 47
서울특별시 동작구 대방동,394-2,394,2,진성마블로스,14.134,202011,4,"13,500",7,2011,상도로 63
서울특별시 동작구 동작동,329,329,0,신동아갯마을,80.55,202011,27,"74,500",10,2001,동작대로43길 36
서울특별시 동작구 동작동,333,333,0,이수힐스테이트,59.998,202011,7,"129,500",7,2013,동작대로39길 22
서울특별시 동작구 동작동,333,333,0,이수힐스테이트,108.336,202011,18,"154,000",2,2013,동작대로39길 22
서울특별시 동작구 본동,492,492,0,삼성래미안,59.9843,202011,18,"96,000",8,2004,매봉로 123
서울특별시 동작구 본동,492,492,0,삼성래미안,59.9843,202011,28,"105,000",16,2004,매봉로 123
서울특별시 동작구 본동,481,481,0,신동아,84.46,202011,23,"93,900",7,1993,매봉로 134
서울특별시 동작구 사당동,105,105,0,극동(105),84.32,202011,21,"103,000",11,1993,동작대로29길 119
서울특별시 동작구 사당동,169-8,169,8,대림(169-8),125.4,202011,4,"140,000",15,1990,사당로17길 52
서울특별시 동작구 사당동,169-8,169,8,대림(169-8),84.91,202011,17,"125,000",10,1990,사당로17길 52
서울특별시 동작구 사당동,169-8,169,8,대림(169-8),125.4,202011,22,"145,500",7,1990,사당로17길 52
서울특별시 동작구 사당동,64-128,64,128,라이즈2동,65.19,202011,10,"48,500",4,2003,동작대로33마길 17
서울특별시 동작구 사당동,1159,1159,0,래미안이수역로이파크,84.98,202011,13,"150,000",13,2018,사당로23길 4
서울특별시 동작구 사당동,105,105,0,사당우성2,118.25,202011,13,"149,800",14,1993,동작대로29길 91
서울특별시 동작구 사당동,105,105,0,사당우성3,84.66,202011,28,"117,000",5,1993,동작대로29길 115
서울특별시 동작구 사당동,1139,1139,0,사당자이,59.89,202011,8,"71,500",9,1999,사당로2가길 102
서울특별시 동작구 사당동,1154,1154,0,사당휴먼시아,59.96,202011,6,"78,000",2,2009,사당로16길 96
서울특별시 동작구 사당동,1133,1133,0,삼성래미안,114.502,202011,14,"122,000",15,2003,사당로23바길 9
서울특별시 동작구 사당동,1133,1133,0,삼성래미안,84.967,202011,15,"109,000",15,2003,사당로23바길 9
서울특별시 동작구 사당동,1138,1138,0,삼호그린,84.72,202011,11,"90,000",11,1999,사당로2가길 188
서울특별시 동작구 사당동,105,105,0,신동아4,118.25,202011,12,"135,000",11,1993,동작대로29길 110
서울특별시 동작구 사당동,105,105,0,신동아4,59.89,202011,15,"89,000",4,1993,동작대로29길 110
서울특별시 동작구 사당동,105,105,0,신동아4,59.89,202011,17,"93,000",9,1993,동작대로29길 110
서울특별시 동작구 사당동,105,105,0,신동아4,59.89,202011,17,"95,000",8,1993,동작대로29길 110
서울특별시 동작구 사당동,1157,1157,0,이수역리가,84.9604,202011,13,"132,000",8,2013,사당로27길 130
서울특별시 동작구 사당동,1157,1157,0,이수역리가,84.847,202011,21,"130,000",11,2013,사당로27길 130
서울특별시 동작구 사당동,240-15,240,15,제일,60.03,202011,21,"71,000",10,1987,사당로16다길 57
서울특별시 동작구 사당동,169-32,169,32,현대,51.66,202011,14,"62,200",7,1991,사당로17길 111
서울특별시 동작구 상도동,903,903,0,e편한세상상도노빌리티,84.8746,202011,19,"150,000",20,2018,만양로 6
서울특별시 동작구 상도동,409,409,0,동아,83.09,202011,1,"62,000",8,1995,양녕로23길 43
서울특별시 동작구 상도동,528,528,0,동원베네스트,84.97,202011,2,"109,500",6,2008,상도로34길 42
서울특별시 동작구 상도동,431,431,0,래미안상도3차,84.96,202011,17,"124,700",9,2004,상도로53길 8
서울특별시 동작구 상도동,421,421,0,삼성래미안2,59.886,202011,7,"89,800",3,2003,상도로55길 47
서울특별시 동작구 상도동,421,421,0,삼성래미안2,114.738,202011,13,"109,000",5,2003,상도로55길 47
서울특별시 동작구 상도동,450,450,0,상도동래미안1차,114.171,202011,24,"125,500",10,2004,등용로 38
서울특별시 동작구 상도동,900,900,0,상도파크자이,84.918,202011,30,"145,000",15,2016,장승배기로11가길 11
서울특별시 동작구 상도동,460,460,0,상도팰리스,84.86,202011,13,"83,000",2,2006,상도로47바길 40
서울특별시 동작구 상도동,418,418,0,쌍용스윗닷홈,112.756,202011,14,"104,000",5,2003,상도로 107
서울특별시 동작구 상도동,532,532,0,씨티아모리움,12.7071,202011,13,"13,500",3,2012,상도로62길 81-1
서울특별시 동작구 상도동,532,532,0,씨티아모리움,17.4395,202011,18,"19,500",3,2012,상도로62길 81-1
서울특별시 동작구 상도동,211-1,211,1,약수맨션,108.63,202011,14,"80,000",6,1980,양녕로26길 15
서울특별시 동작구 상도동,527,527,0,이수브라운스톤상도(527-0),84.84,202011,1,"121,000",10,2007,상도로31길 19
서울특별시 동작구 상도동,521,521,0,포스코더샵,84.995,202011,12,"124,500",3,2007,장승배기로4길 9
서울특별시 동작구 상도동,521,521,0,포스코더샵,59.99,202011,12,"107,300",4,2007,장승배기로4길 9
서울특별시 동작구 상도동,521,521,0,포스코더샵,59.99,202011,14,"100,000",13,2007,장승배기로4길 9
서울특별시 동작구 상도동,521,521,0,포스코더샵,101.993,202011,14,"136,500",3,2007,장승배기로4길 9
서울특별시 동작구 상도동,521,521,0,포스코더샵,152.222,202011,14,"158,500",10,2007,장승배기로4길 9
서울특별시 동작구 상도동,521,521,0,포스코더샵,59.96,202011,17,"109,600",10,2007,장승배기로4길 9
서울특별시 동작구 상도동,410,410,0,현대 201동,59.91,202011,5,"58,000",8,1995,사당로2가길 10-5
서울특별시 동작구 상도동,531,531,0,힐스테이트 상도 센트럴파크,84.7835,202011,8,"137,800",15,2012,상도로 346-1
서울특별시 동작구 상도동,533,533,0,힐스테이트 상도 프레스티지,84.884,202011,1,"137,000",12,2013,상도로 346-2
서울특별시 동작구 상도동,533,533,0,힐스테이트 상도 프레스티지,84.951,202011,2,"123,000",16,2013,상도로 346-2
서울특별시 동작구 상도동,533,533,0,힐스테이트 상도 프레스티지,120.936,202011,3,"165,000",4,2013,상도로 346-2
서울특별시 동작구 상도동,533,533,0,힐스테이트 상도 프레스티지,120.936,202011,6,"174,000",13,2013,상도로 346-2
서울특별시 동작구 상도동,533,533,0,힐스테이트 상도 프레스티지,84.922,202011,22,"133,500",7,2013,상도로 346-2
서울특별시 동작구 신대방동,713,713,0,롯데낙천대,55.4561,202011,12,"85,000",9,2003,여의대방로10길 38
서울특별시 동작구 신대방동,720,720,0,보라매 e편한세상,84.94,202011,5,"114,500",10,2010,보라매로 70
서울특별시 동작구 신대방동,720,720,0,보라매 e편한세상,59.98,202011,14,"93,000",7,2010,보라매로 70
서울특별시 동작구 신대방동,720,720,0,보라매 e편한세상,59.98,202011,16,"93,000",18,2010,보라매로 70
서울특별시 동작구 신대방동,720,720,0,보라매 e편한세상,59.98,202011,18,"94,500",16,2010,보라매로 70
서울특별시 동작구 신대방동,395-66,395,66,보라매삼성쉐르빌,163.83,202011,17,"126,000",31,2003,보라매로5길 43
서울특별시 동작구 신대방동,395-69,395,69,보라매아카데미타워,115.54,202011,20,"85,000",32,1998,보라매로5가길 16
서울특별시 동작구 신대방동,712,712,0,신대방경남,78.19,202011,2,"89,500",4,2003,신대방길 85
서울특별시 동작구 신대방동,360-17,360,17,신동아,48.18,202011,6,"52,000",13,1993,여의대방로22아길 22
서울특별시 동작구 신대방동,366-176,366,176,엘리스,93.44,202011,25,"32,000",1,2002,여의대방로22카길 81
서울특별시 동작구 신대방동,565,565,0,우성1,127.02,202011,1,"129,000",17,1988,여의대방로 22
서울특별시 동작구 신대방동,565,565,0,우성1,126.16,202011,7,"132,800",13,1988,여의대방로 22
서울특별시 동작구 신대방동,707,707,0,현대,84.57,202011,13,"93,500",10,1996,여의대방로 28
서울특별시 동작구 흑석동,341,341,0,아크로리버하임,84.7536,202011,7,"190,000",20,2018,현충로 52
서울특별시 동작구 흑석동,341,341,0,아크로리버하임,84.9184,202011,12,"203,000",17,2018,현충로 52
서울특별시 동작구 흑석동,329,329,0,우리유앤미,59.9404,202011,6,"65,000",8,2003,서달로 83
서울특별시 동작구 흑석동,28,28,0,한강현대,66.225,202011,11,"132,500",8,1988,현충로 151
서울특별시 동작구 흑석동,336,336,0,흑석한강푸르지오,84.98,202011,19,"142,000",5,2012,흑석한강로 27
서울특별시 마포구 공덕동,371,371,0,공덕1삼성래미안,84.94,202011,14,"133,000",9,1999,마포대로 115-8
서울특별시 마포구 공덕동,43,43,0,공덕2삼성래미안,114.87,202011,2,"142,000",7,2004,마포대로20길 26
서울특별시 마포구 공덕동,43,43,0,공덕2삼성래미안,84.94,202011,6,"134,000",12,2004,마포대로20길 26
서울특별시 마포구 공덕동,469,469,0,래미안공덕5차,59.959,202011,4,"131,500",8,2011,마포대로 173-15
서울특별시 마포구 공덕동,467,467,0,롯데캐슬프레지던트,191.872,202011,2,"170,000",16,2009,마포대로 109
서울특별시 마포구 공덕동,188-108,188,108,마포현대,59.95,202011,7,"89,995",15,1988,마포대로11길 84
서울특별시 마포구 노고산동,01월 03일,1,3,신촌포스빌,32.34,202011,16,"30,400",8,2004,신촌로 150
서울특별시 마포구 대흥동,802,802,0,대흥동세양,84.6,202011,18,"112,500",8,2000,독막로 288
서울특별시 마포구 대흥동,802,802,0,대흥동세양,60,202011,20,"94,000",17,2000,독막로 288
서울특별시 마포구 대흥동,804,804,0,마포자이2차,84.95,202011,23,"164,000",5,2014,서강대길 40
서울특별시 마포구 대흥동,660,660,0,마포태영,59.4,202011,7,"100,000",2,1999,독막로 266
서울특별시 마포구 대흥동,660,660,0,마포태영,59.4,202011,17,"113,000",15,1999,독막로 266
서울특별시 마포구 대흥동,12-41,12,41,서희스타힐스,12.85,202011,10,"17,300",13,2014,신촌로 160
서울특별시 마포구 도화동,357,357,0,도화동현대,128.26,202011,4,"133,000",4,1996,새창로 52
서울특별시 마포구 도화동,357,357,0,도화동현대,68.22,202011,7,"91,000",3,1996,새창로 52
서울특별시 마포구 도화동,357,357,0,도화동현대,128.26,202011,10,"134,500",12,1996,새창로 52
서울특별시 마포구 도화동,357,357,0,도화동현대,128.26,202011,14,"133,000",15,1996,새창로 52
서울특별시 마포구 도화동,357,357,0,도화동현대,79.83,202011,21,"108,000",3,1996,새창로 52
서울특별시 마포구 도화동,564,564,0,마포동원베네스트,83.33,202011,11,"119,700",8,2010,도화4길 41
서울특별시 마포구 도화동,563,563,0,마포아크로타워,84.99,202011,2,"100,000",12,2007,마포대로 68
서울특별시 마포구 도화동,563,563,0,마포아크로타워,203.35,202011,14,"180,000",8,2007,마포대로 68
서울특별시 마포구 도화동,563,563,0,마포아크로타워,84.99,202011,14,"99,300",13,2007,마포대로 68
서울특별시 마포구 도화동,82,82,0,우성,68.94,202011,4,"96,000",6,1991,삼개로 38
서울특별시 마포구 도화동,555,555,0,한화오벨리스크,38.08,202011,13,"49,800",9,2004,마포대로 33
서울특별시 마포구 도화동,353,353,0,현대홈타운,113.25,202011,1,"124,800",13,2000,새창로8길 72
서울특별시 마포구 마포동,253,253,0,쌍용,59.9,202011,12,"85,000",2,2000,마포대로4라길 30
서울특별시 마포구 망원동,464-11,464,11,그린월드,77.52,202011,2,"47,300",2,2003,방울내로1길 46
서울특별시 마포구 망원동,521,521,0,마포한강아이파크,111.2884,202011,7,"154,000",7,2019,희우정로 77
서울특별시 마포구 망원동,521,521,0,마포한강아이파크,84.58,202011,9,"110,000",7,2019,희우정로 77
서울특별시 마포구 망원동,516,516,0,망원동동원데쟈뷰,84.85,202011,26,"80,000",12,2008,방울내로9안길 57
서울특별시 마포구 망원동,517,517,0,영화블렌하임,103.86,202011,19,"89,200",5,2009,월드컵로25길 26
서울특별시 마포구 망원동,498,498,0,우림루미아트,59.9488,202011,21,"70,000",11,2003,월드컵로31길 77
서울특별시 마포구 상암동,1637,1637,0,상암월드컵파크2단지,59.92,202011,7,"90,000",12,2003,월드컵북로47길 46
서울특별시 마포구 상암동,1637,1637,0,상암월드컵파크2단지,59.92,202011,14,"90,000",10,2003,월드컵북로47길 46
서울특별시 마포구 상암동,1643,1643,0,상암월드컵파크3단지,84.84,202011,3,"110,000",11,2003,월드컵로 338
서울특별시 마포구 상암동,1643,1643,0,상암월드컵파크3단지,84.94,202011,17,"111,000",14,2003,월드컵로 338
서울특별시 마포구 상암동,1643,1643,0,상암월드컵파크3단지,84.84,202011,20,"116,500",11,2003,월드컵로 338
서울특별시 마포구 상암동,1655,1655,0,상암월드컵파크4단지,84.66,202011,2,"110,000",10,2006,상암산로1길 24
서울특별시 마포구 상암동,1655,1655,0,상암월드컵파크4단지,84.89,202011,5,"125,300",3,2006,상암산로1길 24
서울특별시 마포구 상암동,1658,1658,0,상암월드컵파크5단지,104.69,202011,19,"124,000",3,2005,상암산로1길 52
서울특별시 마포구 상암동,1660,1660,0,상암월드컵파크7단지,84.74,202011,7,"111,000",13,2005,상암산로1길 92
서울특별시 마포구 상암동,1752,1752,0,상암월드컵파크9단지,84.89,202011,3,"92,000",6,2010,월드컵북로 501
서울특별시 마포구 상암동,1618,1618,0,휴먼시아2단지,36.69,202011,4,"62,500",10,2009,월드컵북로42가길 11
서울특별시 마포구 서교동,329-2,329,2,대아,54.62,202011,6,"56,800",4,1997,와우산로33길 26-7
서울특별시 마포구 서교동,487,487,0,대우미래사랑,34.29,202011,21,"27,900",9,2005,월드컵북로5나길 18
서울특별시 마포구 서교동,487,487,0,대우미래사랑,68.03,202011,23,"57,000",10,2005,월드컵북로5나길 18
서울특별시 마포구 서교동,470-20,470,20,신세계드림빌,89.74,202011,14,"58,500",3,2003,월드컵로16길 47
서울특별시 마포구 성산동,597,597,0,성산동성,60,202011,2,"67,000",11,1999,모래내로3길 4
서울특별시 마포구 성산동,650,650,0,성산동자담이움아파트,84.82,202011,20,"52,000",1,2006,월드컵로26길 57
서울특별시 마포구 성산동,446,446,0,성산시영(대우),50.03,202011,3,"92,500",10,1986,월드컵북로 235
서울특별시 마포구 성산동,446,446,0,성산시영(대우),50.03,202011,6,"91,000",11,1986,월드컵북로 260
서울특별시 마포구 성산동,446,446,0,성산시영(대우),50.03,202011,24,"87,500",1,1986,월드컵북로 260
서울특별시 마포구 성산동,446,446,0,성산시영(유원),59.43,202011,3,"106,000",11,1986,월드컵북로 235
서울특별시 마포구 성산동,446,446,0,성산시영(유원),59.43,202011,12,"110,000",9,1986,월드컵북로 235
서울특별시 마포구 성산동,446,446,0,성산시영(유원),59.43,202011,13,"103,500",1,1986,월드컵북로 235
서울특별시 마포구 성산동,214-15,214,15,엘지(214-15),37.21,202011,5,"21,000",6,2003,월드컵로30다길 23-15
서울특별시 마포구 성산동,667,667,0,월드컵아이파크(667),84.7,202011,14,"97,700",21,2009,모래내로9길 6
서울특별시 마포구 성산동,600,600,0,풍림,59.85,202011,17,"60,000",19,2000,성암로1길 8
서울특별시 마포구 성산동,199-15,199,15,한림201동,83.89,202011,3,"59,000",2,2004,새터산5길 11
서울특별시 마포구 신공덕동,171,171,0,kcc웰츠,107.42,202011,13,"142,000",22,2011,백범로 202
서울특별시 마포구 신공덕동,170,170,0,브라운스톤공덕,84.98,202011,2,"160,000",6,2009,백범로 230
서울특별시 마포구 신공덕동,170,170,0,브라운스톤공덕,59.89,202011,30,"120,900",13,2009,백범로 230
서울특별시 마포구 신공덕동,155,155,0,신공덕1차삼성래미안1아파트,114.75,202011,7,"146,000",4,2000,백범로37길 12
서울특별시 마포구 신공덕동,155,155,0,신공덕1차삼성래미안1아파트,59.76,202011,7,"116,000",18,2000,백범로37길 12
서울특별시 마포구 신공덕동,155,155,0,신공덕1차삼성래미안1아파트,59.76,202011,14,"117,000",11,2000,백범로37길 12
서울특별시 마포구 신공덕동,155,155,0,신공덕1차삼성래미안1아파트,59.76,202011,14,"112,600",2,2000,백범로37길 12
서울특별시 마포구 신공덕동,168,168,0,신공덕e편한세상,59.62,202011,14,"100,000",2,2007,백범로 239
서울특별시 마포구 신공덕동,159,159,0,신공덕래미안2차,59.48,202011,6,"95,700",12,2000,만리재로 74
서울특별시 마포구 신공덕동,159,159,0,신공덕래미안2차,59.48,202011,7,"91,500",6,2000,만리재로 74
서울특별시 마포구 신공덕동,159,159,0,신공덕래미안2차,59.48,202011,9,"95,000",13,2000,만리재로 74
서울특별시 마포구 신공덕동,161,161,0,신공덕래미안3차,59.96,202011,2,"111,500",4,2003,만리재로 60
서울특별시 마포구 신공덕동,161,161,0,신공덕래미안3차,84.69,202011,24,"132,000",13,2003,만리재로 60
서울특별시 마포구 신공덕동,172,172,0,펜트라우스,104.29,202011,17,"150,000",17,2011,백범로 205
서울특별시 마포구 신수동,459,459,0,밤섬경남아너스빌,84.83,202011,2,"119,700",9,2009,독막로28길 10
서울특별시 마포구 신수동,451,451,0,세양청마루,82.86,202011,10,"84,000",4,2003,독막로 209
서울특별시 마포구 신수동,450,450,0,신촌삼익,84.85,202011,2,"105,000",8,1997,신수로 107
서울특별시 마포구 신수동,450,450,0,신촌삼익,84.85,202011,13,"105,000",23,1997,신수로 107
서울특별시 마포구 신수동,450,450,0,신촌삼익,59.85,202011,14,"92,000",20,1997,신수로 107
서울특별시 마포구 신수동,450,450,0,신촌삼익,84.85,202011,14,"103,000",14,1997,신수로 107
서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오1단지,84.8919,202011,1,"165,000",8,2014,마포대로 195
서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오2단지,84.5978,202011,5,"174,000",3,2014,마포대로 195
서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오2단지,114.2802,202011,7,"195,000",2,2014,마포대로 195
서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오2단지,84.5978,202011,8,"166,500",11,2014,마포대로 195
서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오2단지,84.5978,202011,13,"165,500",6,2014,마포대로 195
서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오3단지,59.9236,202011,7,"145,000",12,2014,마포대로 195
서울특별시 마포구 아현동,738,738,0,마포트라팰리스2차,104.89,202011,19,"128,000",9,2008,마포대로 201
서울특별시 마포구 연남동,259-1,259,1,대명,84.99,202011,4,"81,500",5,1995,동교로39길 11
서울특별시 마포구 연남동,259-1,259,1,대명,59.99,202011,14,"74,000",6,1995,동교로39길 11
서울특별시 마포구 연남동,564-35,564,35,리츠,80.28,202011,8,"61,000",2,2012,연남로1길 84
서울특별시 마포구 연남동,254-1,254,1,엘르빌2,84.91,202011,10,"69,500",5,2002,동교로41길 35
서울특별시 마포구 연남동,573,573,0,코오롱,59.76,202011,7,"84,800",9,2003,연남로 30
서울특별시 마포구 연남동,573,573,0,코오롱,114.88,202011,9,"119,500",7,2003,연남로 52
서울특별시 마포구 연남동,573,573,0,코오롱,84.936,202011,25,"91,700",2,2003,연남로 52
서울특별시 마포구 중동,390,390,0,DMC마포청구아파트,84.9,202011,12,"90,000",10,1994,성암로11길 60
서울특별시 마포구 중동,36-29,36,29,강림월드타운,66.59,202011,19,"42,500",3,2002,성암로7길 14
서울특별시 마포구 중동,392,392,0,마포중동현대,59.88,202011,13,"73,800",9,2001,성암로 91
서울특별시 마포구 중동,Dec-40,40,12,현대,84.94,202011,17,"78,800",3,2000,성암로7길 3
서울특별시 마포구 창전동,444,444,0,서강예가,84.988,202011,13,"137,500",15,2007,독막로 145
서울특별시 마포구 창전동,442,442,0,서강오벨리스크스위트,73.38,202011,13,"97,500",2,2007,창전로 45
